,Name,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,meta_score,user_review
15230,Let's TAP,0.09,0.06,0.01,0.02,0.18,70,6.8
15231,Bloody Roar: Primal Fury,0.14,0.04,0.0,0.0,0.18,75,8.3
15232,Trinity Universe,0.07,0.06,0.03,0.02,0.18,62,7.5
15233,Test Drive Off-Road Wide Open,0.15,0.03,0.0,0.01,0.18,70,6.3
15234,Test Drive Off-Road Wide Open,0.15,0.03,0.0,0.01,0.18,64,8.3
15235,Backbreaker,0.17,0.0,0.0,0.01,0.18,58,7.0
15236,Backbreaker,0.17,0.0,0.0,0.01,0.18,54,7.6
15237,Backbreaker,0.16,0.0,0.0,0.01,0.17,58,7.0
15238,Backbreaker,0.16,0.0,0.0,0.01,0.17,54,7.6
15239,Mega Man X: Command Mission,0.09,0.07,0.0,0.02,0.18,69,8.6
15240,Mega Man X: Command Mission,0.09,0.07,0.0,0.02,0.18,67,8.6
15241,Mega Man X: Command Mission,0.1,0.02,0.0,0.0,0.12,69,8.6
15242,Mega Man X: Command Mission,0.1,0.02,0.0,0.0,0.12,67,8.6
15243,Tokyo Xtreme Racer DRIFT,0.09,0.07,0.0,0.02,0.18,59,8.6
15244,Moon,0.0,0.0,0.17,0.01,0.18,71,7.5
15245,Moon,0.04,0.0,0.0,0.0,0.05,71,7.5
15246,Ridge Racer Unbounded,0.05,0.1,0.0,0.03,0.18,72,6.1
15247,Ridge Racer Unbounded,0.05,0.1,0.0,0.03,0.18,72,6.1
15248,Ridge Racer Unbounded,0.05,0.1,0.0,0.03,0.18,71,7.6
15249,Ridge Racer Unbounded,0.05,0.05,0.0,0.01,0.12,72,6.1
15250,Ridge Racer Unbounded,0.05,0.05,0.0,0.01,0.12,72,6.1
15251,Ridge Racer Unbounded,0.05,0.05,0.0,0.01,0.12,71,7.6
15252,Ridge Racer Unbounded,0.0,0.02,0.0,0.0,0.02,72,6.1
15253,Ridge Racer Unbounded,0.0,0.02,0.0,0.0,0.02,72,6.1
15254,Ridge Racer Unbounded,0.0,0.02,0.0,0.0,0.02,71,7.6
15255,Full Auto 2: Battlelines,0.14,0.02,0.0,0.02,0.18,67,7.7
15256,Full Auto 2: Battlelines,0.14,0.02,0.0,0.02,0.18,53,6.6
15257,Full Auto 2: Battlelines,0.0,0.01,0.0,0.0,0.01,67,7.7
15258,Full Auto 2: Battlelines,0.0,0.01,0.0,0.0,0.01,53,6.6
15259,The Adventures of Cookie & Cream,0.09,0.07,0.0,0.02,0.18,78,7.4
15260,Splatterhouse,0.14,0.03,0.0,0.01,0.18,62,7.8
15261,Splatterhouse,0.14,0.03,0.0,0.01,0.18,59,7.9
15262,Splatterhouse,0.13,0.02,0.0,0.02,0.17,62,7.8
15263,Splatterhouse,0.13,0.02,0.0,0.02,0.17,59,7.9
15264,World of Outlaws: Sprint Cars,0.17,0.0,0.0,0.01,0.18,83,7.2
15265,Aliens: Infestation,0.1,0.06,0.0,0.02,0.18,76,8.2
15266,Commandos 2: Men of Courage,0.09,0.07,0.0,0.02,0.18,87,8.8
15267,Commandos 2: Men of Courage,0.09,0.07,0.0,0.02,0.18,67,7.1
15268,Commandos 2: Men of Courage,0.09,0.07,0.0,0.02,0.18,67,6.8
15269,Commandos 2: Men of Courage,0.05,0.02,0.0,0.0,0.07,87,8.8
15270,Commandos 2: Men of Courage,0.05,0.02,0.0,0.0,0.07,67,7.1
15271,Commandos 2: Men of Courage,0.05,0.02,0.0,0.0,0.07,67,6.8
15272,Race Pro,0.06,0.09,0.0,0.02,0.18,72,7.1
15273,Mercury Meltdown Revolution,0.16,0.0,0.0,0.01,0.18,77,7.6
15274,Velvet Assassin,0.14,0.02,0.01,0.01,0.18,61,6.2
15275,Velvet Assassin,0.14,0.02,0.01,0.01,0.18,56,7.0
15276,Ball Breakers,0.1,0.07,0.0,0.01,0.18,68,5.3
15277,EyeToy: Groove,0.09,0.07,0.0,0.02,0.18,73,7.8
15278,Armored Core: Last Raven,0.05,0.04,0.08,0.01,0.18,59,8.2
15279,K-1 World Grand Prix,0.04,0.03,0.1,0.01,0.18,67,7.9
15280,Otomedius Excellent,0.13,0.0,0.04,0.01,0.18,48,7.9
15281,Virtua Tennis,0.13,0.05,0.0,0.0,0.18,92,8.4
15282,Virtua Tennis,0.13,0.05,0.0,0.0,0.18,83,tbd
15283,UFC: Sudden Impact,0.09,0.07,0.0,0.02,0.18,54,8.0
15284,NBA Hoopz,0.09,0.07,0.0,0.02,0.18,65,8.4
15285,NBA Hoopz,0.09,0.07,0.0,0.02,0.18,63,tbd
15286,NBA Hoopz,0.07,0.05,0.0,0.01,0.13,65,8.4
15287,NBA Hoopz,0.07,0.05,0.0,0.01,0.13,63,tbd
15288,NBA Starting Five,0.09,0.07,0.0,0.02,0.18,53,7.3
15289,NBA Starting Five,0.02,0.01,0.0,0.0,0.02,53,7.3
15290,Castlevania Judgment,0.13,0.02,0.01,0.01,0.18,49,5.9
15291,Dead or Alive Paradise,0.07,0.02,0.07,0.02,0.17,38,5.8
15292,The Suffering: Ties That Bind,0.09,0.07,0.0,0.02,0.17,76,8.3
15293,The Suffering: Ties That Bind,0.09,0.07,0.0,0.02,0.17,75,8.1
15294,The Suffering: Ties That Bind,0.09,0.07,0.0,0.02,0.17,73,7.4
15295,The Suffering: Ties That Bind,0.07,0.02,0.0,0.0,0.09,76,8.3
15296,The Suffering: Ties That Bind,0.07,0.02,0.0,0.0,0.09,75,8.1
15297,The Suffering: Ties That Bind,0.07,0.02,0.0,0.0,0.09,73,7.4
15298,EyeToy: Kinetic,0.09,0.07,0.0,0.02,0.17,78,7.5
15299,Stormrise,0.13,0.02,0.0,0.02,0.17,51,5.1
15300,Stormrise,0.13,0.02,0.0,0.02,0.17,48,6.6
15301,Stormrise,0.13,0.02,0.0,0.02,0.17,42,4.9
15302,Stormrise,0.11,0.03,0.0,0.01,0.15,51,5.1
15303,Stormrise,0.11,0.03,0.0,0.01,0.15,48,6.6
15304,Stormrise,0.11,0.03,0.0,0.01,0.15,42,4.9
15305,Stormrise,0.0,0.02,0.0,0.0,0.02,51,5.1
15306,Stormrise,0.0,0.02,0.0,0.0,0.02,48,6.6
15307,Stormrise,0.0,0.02,0.0,0.0,0.02,42,4.9
15308,Green Lantern: Rise of the Manhunters,0.09,0.05,0.0,0.03,0.17,61,6.5
15309,Green Lantern: Rise of the Manhunters,0.09,0.05,0.0,0.03,0.17,59,7.3
15310,Green Lantern: Rise of the Manhunters,0.07,0.05,0.0,0.01,0.13,61,6.5
15311,Green Lantern: Rise of the Manhunters,0.07,0.05,0.0,0.01,0.13,59,7.3
15312,Green Lantern: Rise of the Manhunters,0.09,0.03,0.0,0.01,0.13,61,6.5
15313,Green Lantern: Rise of the Manhunters,0.09,0.03,0.0,0.01,0.13,59,7.3
15314,Green Lantern: Rise of the Manhunters,0.08,0.02,0.0,0.01,0.11,61,6.5
15315,Green Lantern: Rise of the Manhunters,0.08,0.02,0.0,0.01,0.11,59,7.3
15316,Green Lantern: Rise of the Manhunters,0.06,0.04,0.0,0.01,0.1,61,6.5
15317,Green Lantern: Rise of the Manhunters,0.06,0.04,0.0,0.01,0.1,59,7.3
15318,MotoGP 10/11,0.04,0.1,0.0,0.04,0.17,68,6.9
15319,MotoGP 10/11,0.0,0.05,0.0,0.01,0.06,68,6.9
15320,Hyperdimension Neptunia U: Action Unleashed,0.07,0.02,0.06,0.03,0.17,71,7.0
15321,Fairytale Fights,0.11,0.04,0.0,0.02,0.17,53,5.9
15322,Fairytale Fights,0.11,0.04,0.0,0.02,0.17,51,5.7
15323,Fairytale Fights,0.14,0.02,0.0,0.01,0.17,53,5.9
15324,Fairytale Fights,0.14,0.02,0.0,0.01,0.17,51,5.7
15325,Warriors of Might and Magic,0.09,0.07,0.0,0.02,0.17,49,6.0
15326,Warriors of Might and Magic,0.07,0.05,0.0,0.01,0.13,49,6.0
15327,Open Season,0.13,0.03,0.0,0.0,0.17,59,7.3
15328,Open Season,0.12,0.0,0.0,0.01,0.14,59,7.3
15329,Open Season,0.1,0.0,0.0,0.01,0.11,59,7.3
15330,Open Season,0.07,0.0,0.0,0.01,0.08,59,7.3
15331,Open Season,0.06,0.0,0.0,0.01,0.07,59,7.3
15332,Open Season,0.01,0.01,0.0,0.0,0.03,59,7.3
15333,Back to the Future: The Game,0.1,0.04,0.0,0.03,0.17,66,4.1
15334,Back to the Future: The Game,0.07,0.01,0.0,0.01,0.09,66,4.1
15335,Back to the Future: The Game,0.05,0.0,0.0,0.0,0.06,66,4.1
15336,Back to the Future: The Game,0.02,0.01,0.0,0.0,0.03,66,4.1
15337,Back to the Future: The Game,0.0,0.02,0.0,0.0,0.02,66,4.1
15338,Project Spark,0.11,0.05,0.0,0.02,0.17,73,6.9
15339,Lost in Blue 3,0.09,0.02,0.06,0.01,0.17,59,6.3
15340,Smash Court Tennis Pro Tournament,0.08,0.07,0.0,0.02,0.17,73,7.4
15341,The Cursed Crusade,0.07,0.07,0.01,0.03,0.17,55,5.6
15342,The Cursed Crusade,0.07,0.07,0.01,0.03,0.17,45,5.0
15343,The Cursed Crusade,0.07,0.07,0.01,0.03,0.17,39,4.5
15344,The Cursed Crusade,0.08,0.05,0.0,0.01,0.15,55,5.6
15345,The Cursed Crusade,0.08,0.05,0.0,0.01,0.15,45,5.0
15346,The Cursed Crusade,0.08,0.05,0.0,0.01,0.15,39,4.5
15347,The Cursed Crusade,0.0,0.03,0.0,0.01,0.04,55,5.6
15348,The Cursed Crusade,0.0,0.03,0.0,0.01,0.04,45,5.0
15349,The Cursed Crusade,0.0,0.03,0.0,0.01,0.04,39,4.5
15350,The Grim Adventures of Billy & Mandy,0.13,0.03,0.0,0.0,0.17,69,7.9
15351,The Grim Adventures of Billy & Mandy,0.13,0.03,0.0,0.0,0.17,65,8.3
15352,The Grim Adventures of Billy & Mandy,0.13,0.03,0.0,0.0,0.17,61,6.1
15353,The Grim Adventures of Billy & Mandy,0.04,0.0,0.0,0.0,0.05,69,7.9
15354,The Grim Adventures of Billy & Mandy,0.04,0.0,0.0,0.0,0.05,65,8.3
15355,The Grim Adventures of Billy & Mandy,0.04,0.0,0.0,0.0,0.05,61,6.1
15356,NBA Inside Drive 2004,0.13,0.04,0.0,0.01,0.17,71,8.2
15357,Time Commando,0.1,0.07,0.0,0.01,0.17,80,8.3
15358,Gretzky NHL 2005,0.08,0.07,0.0,0.02,0.17,66,8.7
15359,The Secret World,0.07,0.08,0.0,0.02,0.17,74,8.3
15360,NHL 2K9,0.15,0.01,0.0,0.01,0.17,70,6.8
15361,NHL 2K9,0.15,0.01,0.0,0.01,0.17,69,6.7
15362,NHL 2K9,0.15,0.01,0.0,0.01,0.17,65,5.4
15363,NHL 2K9,0.11,0.01,0.0,0.01,0.13,70,6.8
15364,NHL 2K9,0.11,0.01,0.0,0.01,0.13,69,6.7
15365,NHL 2K9,0.11,0.01,0.0,0.01,0.13,65,5.4
15366,NHL 2K9,0.07,0.05,0.0,0.02,0.13,70,6.8
15367,NHL 2K9,0.07,0.05,0.0,0.02,0.13,69,6.7
15368,NHL 2K9,0.07,0.05,0.0,0.02,0.13,65,5.4
15369,NHL 2K9,0.06,0.0,0.0,0.01,0.07,70,6.8
15370,NHL 2K9,0.06,0.0,0.0,0.01,0.07,69,6.7
15371,NHL 2K9,0.06,0.0,0.0,0.01,0.07,65,5.4
15372,PlayStation Move Heroes,0.08,0.06,0.0,0.03,0.17,53,6.6
15373,ESPN Final Round Golf 2002,0.12,0.05,0.0,0.0,0.17,70,tbd
15374,Sudoku Gridmaster,0.13,0.03,0.0,0.01,0.17,62,6.3
15375,Disney's Atlantis: The Lost Empire,0.1,0.07,0.0,0.01,0.17,73,8.1
15376,Disney's Atlantis: The Lost Empire,0.09,0.03,0.0,0.0,0.12,73,8.1
15377,Dementium: The Ward,0.15,0.01,0.0,0.01,0.17,72,7.9
15378,Goblin Commander: Unleash the Horde,0.08,0.07,0.0,0.02,0.17,71,7.8
15379,Goblin Commander: Unleash the Horde,0.08,0.07,0.0,0.02,0.17,70,tbd
15380,Goblin Commander: Unleash the Horde,0.08,0.07,0.0,0.02,0.17,68,8.4
15381,Goblin Commander: Unleash the Horde,0.06,0.02,0.0,0.0,0.08,71,7.8
15382,Goblin Commander: Unleash the Horde,0.06,0.02,0.0,0.0,0.08,70,tbd
15383,Goblin Commander: Unleash the Horde,0.06,0.02,0.0,0.0,0.08,68,8.4
15384,Goblin Commander: Unleash the Horde,0.01,0.0,0.0,0.0,0.02,71,7.8
15385,Goblin Commander: Unleash the Horde,0.01,0.0,0.0,0.0,0.02,70,tbd
15386,Goblin Commander: Unleash the Horde,0.01,0.0,0.0,0.0,0.02,68,8.4
15387,World Destruction League: Thunder Tanks,0.08,0.07,0.0,0.02,0.17,65,5.5
15388,World Destruction League: Thunder Tanks,0.09,0.06,0.0,0.01,0.17,65,5.5
15389,Top Spin 2,0.15,0.01,0.0,0.01,0.17,75,6.8
15390,Top Spin 2,0.15,0.01,0.0,0.01,0.17,70,7.2
15391,Top Spin 2,0.15,0.01,0.0,0.01,0.17,51,tbd
15392,Top Spin 2,0.05,0.0,0.0,0.0,0.05,75,6.8
15393,Top Spin 2,0.05,0.0,0.0,0.0,0.05,70,7.2
15394,Top Spin 2,0.05,0.0,0.0,0.0,0.05,51,tbd
15395,RoadKill,0.08,0.07,0.0,0.02,0.17,71,7.9
15396,RoadKill,0.08,0.07,0.0,0.02,0.17,68,7.1
15397,RoadKill,0.08,0.07,0.0,0.02,0.17,64,7.8
15398,RoadKill,0.06,0.02,0.0,0.0,0.08,71,7.9
15399,RoadKill,0.06,0.02,0.0,0.0,0.08,68,7.1
15400,RoadKill,0.06,0.02,0.0,0.0,0.08,64,7.8
15401,RoadKill,0.02,0.01,0.0,0.0,0.03,71,7.9
15402,RoadKill,0.02,0.01,0.0,0.0,0.03,68,7.1
15403,RoadKill,0.02,0.01,0.0,0.0,0.03,64,7.8
15404,Tak: The Great Juju Challenge,0.12,0.05,0.0,0.0,0.17,75,8.1
15405,Tak: The Great Juju Challenge,0.12,0.05,0.0,0.0,0.17,75,tbd
15406,Tak: The Great Juju Challenge,0.12,0.05,0.0,0.0,0.17,74,7.8
15407,Tak: The Great Juju Challenge,0.12,0.05,0.0,0.0,0.17,66,tbd
15408,Tak: The Great Juju Challenge,0.12,0.03,0.0,0.0,0.15,75,8.1
15409,Tak: The Great Juju Challenge,0.12,0.03,0.0,0.0,0.15,75,tbd
15410,Tak: The Great Juju Challenge,0.12,0.03,0.0,0.0,0.15,74,7.8
15411,Tak: The Great Juju Challenge,0.12,0.03,0.0,0.0,0.15,66,tbd
15412,Tak: The Great Juju Challenge,0.09,0.0,0.0,0.01,0.09,75,8.1
15413,Tak: The Great Juju Challenge,0.09,0.0,0.0,0.01,0.09,75,tbd
15414,Tak: The Great Juju Challenge,0.09,0.0,0.0,0.01,0.09,74,7.8
15415,Tak: The Great Juju Challenge,0.09,0.0,0.0,0.01,0.09,66,tbd
15416,Tak: The Great Juju Challenge,0.05,0.02,0.0,0.0,0.07,75,8.1
15417,Tak: The Great Juju Challenge,0.05,0.02,0.0,0.0,0.07,75,tbd
15418,Tak: The Great Juju Challenge,0.05,0.02,0.0,0.0,0.07,74,7.8
15419,Tak: The Great Juju Challenge,0.05,0.02,0.0,0.0,0.07,66,tbd
15420,Pursuit Force: Extreme Justice,0.07,0.07,0.0,0.03,0.17,73,7.3
15421,Hunter: The Reckoning Redeemer,0.13,0.04,0.0,0.01,0.17,72,7.2
15422,Professor Heinz Wolff's Gravity,0.04,0.12,0.0,0.02,0.17,63,7.7
15423,Professor Heinz Wolff's Gravity,0.04,0.12,0.0,0.02,0.17,53,tbd
15424,Professor Heinz Wolff's Gravity,0.04,0.0,0.0,0.0,0.05,63,7.7
15425,Professor Heinz Wolff's Gravity,0.04,0.0,0.0,0.0,0.05,53,tbd
15426,Thief: Deadly Shadows,0.13,0.04,0.0,0.01,0.17,85,8.3
15427,Thief: Deadly Shadows,0.13,0.04,0.0,0.01,0.17,82,7.2
15428,James Cameron's Dark Angel,0.08,0.07,0.0,0.02,0.17,48,6.5
15429,James Cameron's Dark Angel,0.08,0.07,0.0,0.02,0.17,47,8.3
15430,James Cameron's Dark Angel,0.05,0.02,0.0,0.0,0.07,48,6.5
15431,James Cameron's Dark Angel,0.05,0.02,0.0,0.0,0.07,47,8.3
15432,World Driver Championship,0.14,0.03,0.0,0.0,0.17,75,8.2
15433,Turok 3: Shadow of Oblivion,0.12,0.05,0.0,0.0,0.17,77,7.0
15434,Time and Eternity,0.06,0.03,0.06,0.02,0.17,42,5.4
15435,Sid Meier's Civilization IV,0.02,0.12,0.0,0.03,0.17,94,8.2
15436,NBA Live 16,0.1,0.04,0.0,0.03,0.17,60,5.6
15437,NBA Live 16,0.1,0.04,0.0,0.03,0.17,59,6.0
15438,NBA Live 16,0.08,0.01,0.0,0.01,0.1,60,5.6
15439,NBA Live 16,0.08,0.01,0.0,0.01,0.1,59,6.0
15440,Gallop Racer 2001,0.05,0.04,0.06,0.01,0.17,71,8.7
15441,Marble Saga: Kororinpa,0.1,0.06,0.0,0.02,0.17,74,7.8
15442,Fuzion Frenzy 2,0.14,0.01,0.0,0.01,0.17,49,5.4
15443,Catwoman,0.08,0.06,0.0,0.02,0.17,61,tbd
15444,Catwoman,0.08,0.06,0.0,0.02,0.17,47,5.3
15445,Catwoman,0.08,0.06,0.0,0.02,0.17,46,7.0
15446,Catwoman,0.08,0.06,0.0,0.02,0.17,45,4.2
15447,Catwoman,0.05,0.01,0.0,0.0,0.07,61,tbd
15448,Catwoman,0.05,0.01,0.0,0.0,0.07,47,5.3
15449,Catwoman,0.05,0.01,0.0,0.0,0.07,46,7.0
15450,Catwoman,0.05,0.01,0.0,0.0,0.07,45,4.2
15451,Catwoman,0.04,0.01,0.0,0.0,0.06,61,tbd
15452,Catwoman,0.04,0.01,0.0,0.0,0.06,47,5.3
15453,Catwoman,0.04,0.01,0.0,0.0,0.06,46,7.0
15454,Catwoman,0.04,0.01,0.0,0.0,0.06,45,4.2
15455,Catwoman,0.03,0.01,0.0,0.0,0.04,61,tbd
15456,Catwoman,0.03,0.01,0.0,0.0,0.04,47,5.3
15457,Catwoman,0.03,0.01,0.0,0.0,0.04,46,7.0
15458,Catwoman,0.03,0.01,0.0,0.0,0.04,45,4.2
15459,Bomberman Land,0.11,0.02,0.03,0.01,0.17,57,7.6
15460,Bomberman Land,0.0,0.0,0.15,0.01,0.16,57,7.6
15461,Bomberman Land,0.06,0.0,0.0,0.01,0.06,57,7.6
15462,Terminator 3: The Redemption,0.08,0.06,0.0,0.02,0.17,68,tbd
15463,Terminator 3: The Redemption,0.08,0.06,0.0,0.02,0.17,68,7.5
15464,Terminator 3: The Redemption,0.08,0.06,0.0,0.02,0.17,66,7.4
15465,Terminator 3: The Redemption,0.05,0.01,0.0,0.0,0.06,68,tbd
15466,Terminator 3: The Redemption,0.05,0.01,0.0,0.0,0.06,68,7.5
15467,Terminator 3: The Redemption,0.05,0.01,0.0,0.0,0.06,66,7.4
15468,Terminator 3: The Redemption,0.02,0.0,0.0,0.0,0.02,68,tbd
15469,Terminator 3: The Redemption,0.02,0.0,0.0,0.0,0.02,68,7.5
15470,Terminator 3: The Redemption,0.02,0.0,0.0,0.0,0.02,66,7.4
15471,Beat Down: Fists of Vengeance,0.04,0.03,0.09,0.01,0.17,48,8.3
15472,Gunvalkyrie,0.13,0.04,0.0,0.01,0.17,73,6.9
15473,Disney Golf,0.07,0.06,0.02,0.02,0.17,72,8.0
15474,Custom Robo Arena,0.02,0.02,0.12,0.0,0.17,74,8.3
15475,Mega Man Network Transmission,0.13,0.03,0.0,0.0,0.17,65,8.8
15476,Pursuit Force,0.14,0.01,0.0,0.02,0.17,75,7.6
15477,Naval Assault: The Killing Tide,0.08,0.07,0.0,0.02,0.17,40,4.5
15478,RC Revenge Pro,0.08,0.06,0.0,0.02,0.17,49,7.6
15479,Hellboy: The Science of Evil,0.13,0.02,0.0,0.02,0.17,47,5.5
15480,Hellboy: The Science of Evil,0.13,0.02,0.0,0.02,0.17,44,5.1
15481,Hellboy: The Science of Evil,0.13,0.02,0.0,0.02,0.17,42,6.5
15482,Hellboy: The Science of Evil,0.1,0.0,0.0,0.01,0.11,47,5.5
15483,Hellboy: The Science of Evil,0.1,0.0,0.0,0.01,0.11,44,5.1
15484,Hellboy: The Science of Evil,0.1,0.0,0.0,0.01,0.11,42,6.5
15485,Hellboy: The Science of Evil,0.04,0.0,0.0,0.0,0.04,47,5.5
15486,Hellboy: The Science of Evil,0.04,0.0,0.0,0.0,0.04,44,5.1
15487,Hellboy: The Science of Evil,0.04,0.0,0.0,0.0,0.04,42,6.5
15488,Zoo Keeper,0.1,0.01,0.05,0.01,0.17,74,7.5
15489,Lost Kingdoms,0.1,0.02,0.04,0.0,0.17,72,8.2
15490,Blood Bowl,0.13,0.03,0.0,0.01,0.17,72,6.5
15491,Blood Bowl,0.13,0.03,0.0,0.01,0.17,61,6.0
15492,Blood Bowl,0.13,0.03,0.0,0.01,0.17,61,5.0
15493,Blood Bowl,0.01,0.02,0.0,0.01,0.04,72,6.5
15494,Blood Bowl,0.01,0.02,0.0,0.01,0.04,61,6.0
15495,Blood Bowl,0.01,0.02,0.0,0.01,0.04,61,5.0
15496,Wolfenstein 3D,0.12,0.04,0.0,0.0,0.17,66,7.8
15497,Wolfenstein 3D,0.12,0.04,0.0,0.0,0.17,57,6.8
15498,Klonoa,0.11,0.02,0.03,0.01,0.17,77,8.2
15499,Spyro: Shadow Legacy,0.14,0.01,0.0,0.01,0.17,50,5.3
15500,Dragon Ball: Fusions,0.0,0.0,0.17,0.0,0.17,72,8.1
15501,Cubivore: Survival of the Fittest,0.01,0.0,0.15,0.0,0.17,71,8.1
15502,Hyperdimension Neptunia Victory,0.05,0.03,0.06,0.02,0.16,55,7.6
15503,Hyperdimension Neptunia Victory,0.0,0.0,0.07,0.0,0.07,55,7.6
15504,Taz Wanted,0.08,0.06,0.0,0.02,0.16,65,8.6
15505,Taz Wanted,0.08,0.06,0.0,0.02,0.16,62,6.0
15506,Taz Wanted,0.06,0.02,0.0,0.0,0.08,65,8.6
15507,Taz Wanted,0.06,0.02,0.0,0.0,0.08,62,6.0
15508,Taz Wanted,0.05,0.02,0.0,0.0,0.07,65,8.6
15509,Taz Wanted,0.05,0.02,0.0,0.0,0.07,62,6.0
15510,Star Wars: Super Bombad Racing,0.08,0.06,0.0,0.02,0.16,71,5.3
15511,Leisure Suit Larry: Box Office Bust,0.14,0.01,0.0,0.01,0.16,25,2.5
15512,Leisure Suit Larry: Box Office Bust,0.14,0.01,0.0,0.01,0.16,20,2.0
15513,Leisure Suit Larry: Box Office Bust,0.06,0.03,0.0,0.01,0.1,25,2.5
15514,Leisure Suit Larry: Box Office Bust,0.06,0.03,0.0,0.01,0.1,20,2.0
15515,Alien Resurrection,0.09,0.06,0.0,0.01,0.16,61,7.5
15516,World Tour Soccer 2005,0.08,0.06,0.0,0.02,0.16,68,7.9
15517,Dungeon Siege: Throne of Agony,0.13,0.02,0.0,0.02,0.16,74,8.0
15518,Lufia: Curse of the Sinistrals,0.12,0.0,0.03,0.01,0.16,80,7.7
15519,ESPN College Hoops,0.08,0.06,0.0,0.02,0.16,83,8.5
15520,ESPN College Hoops,0.08,0.06,0.0,0.02,0.16,80,6.6
15521,Thor: God of Thunder,0.11,0.04,0.0,0.01,0.16,64,7.2
15522,Thor: God of Thunder,0.11,0.04,0.0,0.01,0.16,56,7.7
15523,Thor: God of Thunder,0.11,0.04,0.0,0.01,0.16,55,4.2
15524,Thor: God of Thunder,0.11,0.04,0.0,0.01,0.16,39,4.5
15525,Thor: God of Thunder,0.11,0.04,0.0,0.01,0.16,38,5.7
15526,Thor: God of Thunder,0.07,0.06,0.0,0.02,0.15,64,7.2
15527,Thor: God of Thunder,0.07,0.06,0.0,0.02,0.15,56,7.7
15528,Thor: God of Thunder,0.07,0.06,0.0,0.02,0.15,55,4.2
15529,Thor: God of Thunder,0.07,0.06,0.0,0.02,0.15,39,4.5
15530,Thor: God of Thunder,0.07,0.06,0.0,0.02,0.15,38,5.7
15531,Thor: God of Thunder,0.09,0.04,0.0,0.01,0.15,64,7.2
15532,Thor: God of Thunder,0.09,0.04,0.0,0.01,0.15,56,7.7
15533,Thor: God of Thunder,0.09,0.04,0.0,0.01,0.15,55,4.2
15534,Thor: God of Thunder,0.09,0.04,0.0,0.01,0.15,39,4.5
15535,Thor: God of Thunder,0.09,0.04,0.0,0.01,0.15,38,5.7
15536,Thor: God of Thunder,0.09,0.03,0.0,0.01,0.13,64,7.2
15537,Thor: God of Thunder,0.09,0.03,0.0,0.01,0.13,56,7.7
15538,Thor: God of Thunder,0.09,0.03,0.0,0.01,0.13,55,4.2
15539,Thor: God of Thunder,0.09,0.03,0.0,0.01,0.13,39,4.5
15540,Thor: God of Thunder,0.09,0.03,0.0,0.01,0.13,38,5.7
15541,Thor: God of Thunder,0.06,0.03,0.0,0.01,0.1,64,7.2
15542,Thor: God of Thunder,0.06,0.03,0.0,0.01,0.1,56,7.7
15543,Thor: God of Thunder,0.06,0.03,0.0,0.01,0.1,55,4.2
15544,Thor: God of Thunder,0.06,0.03,0.0,0.01,0.1,39,4.5
15545,Thor: God of Thunder,0.06,0.03,0.0,0.01,0.1,38,5.7
15546,F1 Championship Season 2000,0.06,0.05,0.03,0.02,0.16,71,tbd
15547,F1 Championship Season 2000,0.06,0.05,0.03,0.02,0.16,70,7.8
15548,F1 Championship Season 2000,0.06,0.05,0.03,0.02,0.16,66,9.0
15549,Guilty Gear Judgment,0.13,0.0,0.02,0.01,0.16,77,6.7
15550,Around the World in 80 Days,0.0,0.14,0.0,0.02,0.16,40,6.8
15551,Around the World in 80 Days,0.03,0.01,0.0,0.0,0.05,40,6.8
15552,True Swing Golf,0.11,0.0,0.04,0.01,0.16,66,7.7
15553,Zapper: One Wicked Cricket!,0.08,0.06,0.0,0.02,0.16,58,tbd
15554,Zapper: One Wicked Cricket!,0.1,0.04,0.0,0.0,0.14,58,tbd
15555,Zapper: One Wicked Cricket!,0.1,0.03,0.0,0.0,0.13,58,tbd
15556,Zapper: One Wicked Cricket!,0.04,0.01,0.0,0.0,0.05,58,tbd
15557,Kya: Dark Lineage,0.08,0.06,0.0,0.02,0.16,69,8.4
15558,Curious George,0.12,0.04,0.0,0.0,0.16,57,tbd
15559,Curious George,0.12,0.04,0.0,0.0,0.16,53,7.7
15560,Curious George,0.11,0.03,0.0,0.0,0.15,57,tbd
15561,Curious George,0.11,0.03,0.0,0.0,0.15,53,7.7
15562,Curious George,0.06,0.05,0.0,0.02,0.12,57,tbd
15563,Curious George,0.06,0.05,0.0,0.02,0.12,53,7.7
15564,Curious George,0.02,0.01,0.0,0.0,0.03,57,tbd
15565,Curious George,0.02,0.01,0.0,0.0,0.03,53,7.7
15566,Stronghold 3,0.06,0.1,0.0,0.0,0.16,47,3.0
15567,Lethal Skies II,0.08,0.06,0.0,0.02,0.16,73,7.3
15568,Doctor Lautrec and the Forgotten Knights,0.07,0.05,0.03,0.01,0.16,53,5.4
15569,Godzilla Unleashed,0.15,0.0,0.0,0.01,0.16,38,6.3
15570,Magic: The Gathering - Battlegrounds,0.12,0.03,0.0,0.01,0.16,72,7.7
15571,Magic: The Gathering - Battlegrounds,0.12,0.03,0.0,0.01,0.16,68,7.4
15572,Bladestorm: Nightmare,0.07,0.04,0.03,0.02,0.16,58,6.0
15573,Bladestorm: Nightmare,0.03,0.02,0.0,0.0,0.05,58,6.0
15574,Bladestorm: Nightmare,0.0,0.0,0.03,0.0,0.03,58,6.0
